Habitat,Location,Latitude,Longitude,Year,Reference
Seagrass meadows,"Juan Grande, Gran Canaria",27.791872,-15.469798,2008,"Zarranz ME, Gonz·lez-HenrÌquez N, GarcÌa-JimÈnez P, Robaina RR (2010) Restoration of Cymodocea nodosa seagrass meadows through seed propagation: Germination in vitro, seedling culture and field transplants. Bot Marina 53:173-181"
Seagrass meadows,"Swan Lake, Shandong Peninsula, China",37.000513,121,2010,"Zhang, P.D., Fang, C., Liu, J., Xu, Q., Li, W.T. and Liu, Y.S., 2015. An effective seed protection method for planting Zostera marina (eelgrass) seeds: implications for their large-scale restoration. Marine pollution bulletin, 95(1), pp.89-99."
Seagrass meadows,"Plum Island River, MA",42.7534,-70.8221,1943,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Hillsborough Bay, FL",27.8216,-82.3975,1987,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Hillsborough Bay, FL",27.891,-82.4139,1987,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Hillsborough Bay, FL",27.9076,-82.4489,1987,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Hillsborough Bay, FL",27.9266,-82.4796,1987,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Hillsborough Bay, FL",27.8965,-82.4889,1987,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Hillsborough Bay, FL",27.8926,-82.4863,1987,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Hillsborough Bay, FL",27.8686,-82.4889,1987,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Hillsborough Bay, FL",27.8636,-82.4885,1987,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Bahia Mar Marina, Ft. Lauderdale",26.1133,-80.1081,2003,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Rosignano Solvay, Italy",43.3778,10.4369,1994,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Oyster Harbour, Western Australia",-34.9975,117.9474,1994,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Princess Royal Harbour, Western Australia",-35.0531,117.8714,1997,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Shell Key, FL",27.6692,-82.7372,2002,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Rachel Carson Reserve, NC",34.7052,-76.642,1991,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Harker's Island, NC",34.6983,-76.5739,1991,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Seahorse Key, FL",29.0972,-83.0747,1979,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Balgzand, Wadden Sea",53.0995,4.2994,2003,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Patuxent River, Maryland",38.7337,-76.7453,2004,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Potomac River,",38.1353,-76.4947,2004,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Success Bank, Western Australia",32.1094,115.7231,1999,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Corpus Christi Bay, TX",27.7414,-97.3791,1977,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Northwest Creek, NY",41.0132,-72.2566,1978,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Porthino da Arabida, Portugal",38.4694,-8.9936,2007,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Galapos Bay, Portugal",38.4838,-8.9652,2007,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Venice Lagoon, Italy",45.3761,12.1102,1994,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Piscataqua River, New Hampshire",43.1006,-70.7898,1993,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Great Harbour, Wood's Hole, MA",40.5181,-70.6681,1983,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Lake Surprise, Florida",25.1809,-80.3883,1981,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Rappahannock River, NC",37.6367,-76.4117,2001,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"James River, NC",36.9683,-76.405,2001,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Dredge Island, Core Sound,NC",36.674,-76.5297,1986,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Shackleford Shoals, NC",34.6863,-76.6233,1984,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Summer Resort Keys, Tampa Bay",27.7262,-82.8719,1988,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Skeet Key, Tampa Bay",27.8154,-82.7861,1988,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Shore Acres, Tampa Bay",27.7889,-82.6261,1988,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Coffeepot, Tampa Bay",27.7878,-82.6176,1988,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"MacDill, Hillsborough Bay",27.8731,-82.4809,1988,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"The Kitchen, Tampa Bay",27.7992,-82.4164,1988,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Lassing Park, Tampa Bay",27.7493,-82.6999,1989,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Back Sound, NC",34.6818,-76.5859,1990,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Maiden Cay, Jamaica",17.9088,-76.819,2001,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Monaco Reserve, Monaco",43.7452,7.4335,1991,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Robert's Bank, BC, Canada",49.0572,-123.1758,1982,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Gloucester Point, VA",37.2766,-76.5638,1995,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Yorktown, VA",37.2387,-76.5087,1995,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Burton Point, VA",37.5035,-76.3437,1995,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Stove Point, VA",37.5229,-76.3415,1995,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Stingray Point, VA",37.5587,-76.3139,1995,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Gwynn Island, VA",37.5082,-76.3015,1995,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Sebastian's Inlet, Florida",27.8568,-80.4535,1998,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"John's Island, FL",27.7115,-80.3949,1998,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Woodman's Point, WA",-32.113,115.7505,2005,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Back Sound, NC",35.6833,-75.5166,1984,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Garden Island, Cockburn Sound, WA",-32.0899,115.5112,1989,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Warnbro Sound, WA",-32.3333,115.7079,1990,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Parker Point, Rottnest Island, WA",-32.0235,115.5051,1990,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Thomson Bay, Rottnest Island, WA",-31.9981,115.5371,1990,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Lae-Lae, South Sulawesi",-5.1382,119.3896,2010,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Labakkang, South Sulawesi",-4.7645,119.4683,2010,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Koje Bay, South Korea",35.7666,128.5666,2003,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Revellata Bay, Calvi, France",42.5624,8.7449,2001,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Boston Harbour, MA",42.3376,-71.0105,2005,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Jindong Bay, Korea",35°05.6′N,128°33.6′E,2006,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Piankatank River, Virginia",37.504°N,76.330°W,2007,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"York River, Virginia",37.268°N,76.515°W,2007,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Spider Crab Bay, Virgina",37.357°N,75.802°W,2007,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,lower Chesapeake Bay,37.687°N,76.324°W,2006,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Hog Island Bay,Virginia.",37° 24’ 47’’ N,75° 43’ 36’’ W,2008,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"South Bay, Viriginia",37° 15’ 54’’ N,75° 48’ 50’’ W,2008,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"south Biscayne Bay, Florida",25° 31’ 34’’ N,80° 19’ 40’’ W,1973,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"National Park of Port-Cros, France,",42° 57’ 09’’ N,6° 26’ 52’ E,1991,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Piantarella , France",41”20‘N,9” 15’ E,1990,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"marine reserve of Scandola,Corsica, France","42""25'N","8""35'E",1989,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"York River, Virginia, USA",37° 15’ 31’’ N,76° 22’ 54’’ W,1987,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Oita yamaguchi Aichi,33° 15’ 51’’ N,132° 36’ 50’ E,1970,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Odawa Bay, Japan",35 ° 13' N,139 ° 37'E,1980,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Yanai Bay,33° 56’ 10’’ N,132° 08’ 36’ E,1980,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Okayama,34° 36’ 12’’ N,133° 59’ 39’ E,1980,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Hiroshima Bay,34° 09’ 16’’ N,132° 19’ 16’ E,1990,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Amakusa-nada, japan",32° 34’ 13’’ N,129° 47’ 37’ E,1990,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Potomac river, Chesapeake bay",38° 00’ 29’’ N,76° 21’ 28’’ W,1984,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Lynnhaven River,Chesapeake bay",36° 54’ 39’’ N,76° 05’ 33’’ W,1996,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Mobjack Bay, Chesapeake bay",37° 19’ 19’’ N,76° 19’ 29’’ W,1984,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"James River, Chesapeake bay",37° 00’ 19’’ N,76° 17’ 47’’ W,2001,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Rappahannock River,Chesapeake bay",37° 36’ 18’’ N,76° 17’ 52’’ W,2002,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Great Wicomico River,Chesapeake bay",37° 48’ 39’’ N,76° 17’ 14’’ W,1996,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Delmarva Southern Coastal Bays,38° 06’ 49’’ N,75° 13’ 50’’ W,1997,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Mumfort Island ,Chesapeake bay",37°16.0′N,76°30.9′W,2005,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Burton Point,Piankatank River",37°30.2′N,76°19.7′W,2005,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Spider Crab Bay, Delmarva Peninsula","37°21.4′N,",75°48.2′W,2005,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,South Bay,37° 14’ 34’’ N,75° 50’ 51’’ W,1999,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Cobb Bay,37° 18’ 53’’ N,75° 48’ 03’’ W,2001,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Spider Crab Bay,37° 20’ 26’’ N,75° 51’ 09’’ W,2003,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Hog Island Bay,37° 25’ 43’’ N,75° 42’ 18’’ W,2006,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Cockburn Sound, Western Australia",32°039 S,115°459 E,2000,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Success Bank, Western Australia",32° 04’ 25’’ S,115° 41’ 15’’ E,1996,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Koje Bay,34°45′N,128°38′E,2003,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Kosung Bay,34°54′N,128°20′E,2003,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Jindong Bay,"35°06′N,",128°32′E,2003,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,southeast coast of Korea,35°18′22′′N,129°17′28′′E,2005,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Vada, Livorno, Italy",43.3527,10.4372,1994,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Sag Harbour Cove, NY",40.9989,-72.3211,2002,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Breydon Water, Great Yarmouth, UK",52.6108,1.7167,1972,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Bulcamp Marshes, Blytheburgh, Suffolk",52.3218,1.6127,1973,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Baja California Sur, Mexico",24.7763,-112.0986,2005,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Exxon, Upper Laguna Madre, TX",27.5967,-95.2567,1993,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Redfish Cove, Galveston Bay, TX",29.1128,-95.112,1994,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Snake Island Cove, Galveston Bay, TX",29.1567,-95.0457,1994,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Eastern Scheldt estuary, Netherlands",51.6046,3.7246,2007,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Ohno, Northern Hiroshima Bay",34.27,132.26,1997,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Piney Point, Maryland",38.1408,-76.5373,2005,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Turkey Point, Biscayne Bay",25.4382,-80.3245,1973,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Key Largo, FL",25.0474,-80.7111,1981,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Lassing Park, FL",27.7505,-82.6302,1972,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Boca Ciega Bay, FL",27.7837,-82.7836,1972,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,Western Wadden Sea,53.5009,6.8923,1987,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Wierschuur, Terschelling, Netherlands",53.39702,5.3735,1993,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Balgzand, Netherlands",52.9149,4.8053,1993,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"t Horntje, Netherlands",53.0217,4.8103,1993,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Carnac Island, WA",-32.1529,115.6294,1993,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Towra Point, Botany Bay",-33.9866,151.1582,1986,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Keil Cove, CA",37.878,-122.4658,1989,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Seagrass meadows,"Paradise Cove, CA",37.8833,-122.4819,1989,"Katwijk et al. 2016, Global analysis of seagrass restoration: the importance of large‐scale planting"
Coral Reefs,"AIMS, Townsville,Australia",-19.267,147.054,2017,"Hagedorn, M., Carter, V.L., Henley, E.M., Van Oppen, M.J., Hobbs, R. and Spindler, R.E., 2017. Producing coral offspring with cryopreserved sperm: a tool for coral reef restoration. Scientific reports, 7(1), pp.1-9."
Coral Reefs,"Akajima Island, Okinawa,Japan",26.196,127.274,2007,"Omori, M. & Fujiwara, S. 1-90 Manual for restoration and remediation of coral reefs. (Nature Conservation Bureau Ministry of the Environment, Japan, 2004)."
Coral Reefs,"Anda, Bohol,Phillipines",9.745,124.579,2017,"Gulayan, S. et al.  Bohol Philippines: building partners for coral reef restoration in Panglao Island. Vol. 4 (2015)."
Coral Reefs,"Andaman Coast, Phuket Province,Thailand",12.48,92.961,2006,"Yeemin, T., Sutthacheep, M. & Pettongma, R. Coral reef restoration projects in Thailand. Ocean & Coastal Management 49, 562-575, doi:10.1016/j.ocecoaman.2006.06.002 (2006)."
Coral Reefs,"Anegada de Adentro reef, Veracruz National Park,Mexico",19.53,-96.335,2011,"Nava, H. & Figueroa-Camacho, A. Rehabilitation of damaged reefs: Outcome of the use of recently broken coral fragments and healed coral fragments of pocilloporid corals on rocky boulders. Vol. 38 (2017)."
Coral Reefs,"Ānuenue Fisheries Research Center, Honolulu, Hawai'i,USA",21.365,-157.963,2017,"Dubininkas, V., 2017. Effects of substratum on the growth and survivorship of Montipora capitata and Porites lobata transplants. Journal of Experimental Marine Biology and Ecology, 486, pp.134-139."
Coral Reefs,"Apra Harbour, Guam,USA",13.495,144.625,1987,"Plucer-Rosario, G. & Randall, R. H. Preservation of rare coral species by transplantation and examination of their recruitment and growth. Bulletin of Marine Science 41, 585-593 (1987)."
Coral Reefs,"Arakabesan Island, Korror State, Palau,Republic of Palau",7.356,134.447,2006,"Precht, W. & Robbart, M.  Coral Reef Restoration, 1-24 (2006)."
Coral Reefs,"Bahía de Tallaboa— Margara Grounding, Guayanilla,Puerto Rico",17.97,-66.726,2011,"Griffin, S. P., Spathias, H., Moore, T., Baurms, I. & Griffin, B. A. Scaling up Acropora nurseries in the Caribbean and improving techniques in 12th International Coral Reef Symposium.  1-5."
Coral Reefs,"Bali Island,Indonesia",-8.147,115.021,2010,"Omori, M. Degradation and restoration of coral reefs: Experience in Okinawa, Japan. Marine Biology Research 7, 3-12, doi:10.1080/17451001003642317 (2010)."
Coral Reefs,"Barangay Lucero, Bolinao, Pangasinan,Philippines",16.343,119.892,2014,"dela Cruz, D. W., Rinkevich, B., Gomez, E. D. & Yap, H. T. Assessing an abridged nursery phase for slow growing corals used in coral restoration. Ecological Engineering 84, 408-415, doi:10.1016/j.ecoleng.2015.09.042 (2015)."
Coral Reefs,"Benete Bay of Sumbawa Island, Indonesia,Indonesia",-8.887,116.746,2010,"Bachtiar, I. Promoting recruitment of scieractinian corals using artificial substrate in the Gill Indah, Lombok Barat, Indonesia in Proceedings 9'"" International Coral Reef Symposium.  1-6."
Coral Reefs,"Biscayne National Park, Florida,USA",25.485,-80.207,2014,"Cooper, W. T. et al. Assessing techniques to enhance early post-settlement survival of corals in situ for reef restoration. Bulletin of Marine Science 90, 651-664, doi:10.5343/bms.2013.1020 (2014)."
Coral Reefs,"Bolinao, northwestern Philippines,Philippines",16.441,119.922,2015,"dela Cruz, D. W., Rinkevich, B., Gomez, E. D. & Yap, H. T. Assessing an abridged nursery phase for slow growing corals used in coral restoration. Ecological Engineering 84, 408-415, doi:10.1016/j.ecoleng.2015.09.042 (2015)."
Coral Reefs,"Broward County, Florida,USA",26.188,-80.075,2018,"Goergen, E. A., Ostroff, Z. & Gilliam, D. S. Genotype and attachment technique influence the growth and survival of line nursery corals. Restoration Ecology 26, 622-628, doi:10.1111/rec.12545 (2018)."
Coral Reefs,"Bunaken National Park,Indonesia",1.676,124.755,2007,"Apostolakos, D., Estradivari, Banut, R., Pinela, S. & Bervoets, T. Renew the reefs of Bunaken national park, Indonesia. A multi-criteria analysis of reef restoration techniques., 1-45 (Vrije Universiteit, Amsterdam, 2007)."
Coral Reefs,"Burapa University,Thailand",13.283,100.91,2006,"Yeemin, T., Sutthacheep, M. & Pettongma, R. Coral reef restoration projects in Thailand. Ocean & Coastal Management 49, 562-575, doi:10.1016/j.ocecoaman.2006.06.002 (2006)."
Coral Reefs,"Calagcalag Marine Protected Area, Central Visayas,Philippines",9.844,124,2007,"Raymundo, L. J., Maypa, A. P., Gomez, E. D. & Cadiz, P. Can dynamite-blasted reefs recover? A novel, low-tech approach to stimulating natural recovery in fish and coral populations. Mar Pollut Bull 54, 1009-1019, doi:10.1016/j.marpolbul.2007.02.006 (2007)."
Coral Reefs,"Cane Bay, St Croix, USVI,USA",17.773,-64.811,2015,"Griffin, S. P., Nemeth, M. I., Moore, T. D. & Gintert, B. Restoration using Acropora cervicornis at the T/V MARGARA grounding site. Coral Reefs 34, 885-885, doi:10.1007/s00338-015-1310-2 (2015)."
Coral Reefs,"Cangaluyan Island,Philippines",16.36,119.988,1992,"Yap, H. T. Local changes in community diversity after coral transplantation. Marine Ecology Progress Series 374, 33-41, doi:10.3354/meps07650 (2009)."
Coral Reefs,"Caniogan Marine Sanctuary in Tondol, Anda, Pangasinan,Phillipines",16.312,120.027,2008,"Cabaitan, P. C., Gomez, E. D. & Aliño, P. M. Effects of coral transplantation and giant clam restocking on the structure of fish communities on degraded patch reefs. Journal of Experimental Marine Biology and Ecology 357, 85-98, doi:10.1016/j.jembe.2008.01.001 (2008)."
Coral Reefs,"Caño Island,Costa Rica",8.711,-83.88,1991,"Guzman, H. M. Restoration of Coral Reefs in Pacific Costa Rica. Conservation Biology 5, 189-195 (1991)."
Coral Reefs,"Cape D'Aguilar, Hong Kong,China",22.216,114.266,1997,"H.T. Yap, R.M. Alvarez, H.M. Custodio III & Dizon, R. M. Physiological and ecological aspects of coral transplantation. Journal of Experimental Marine Biology and Ecology 229, 69-84 (1998)."
Coral Reefs,"Carrizales Reef,Mexico",19.095,-104.439,2011,"Liñán-Cabello, M. A. et al. Acclimation in Pocilloporaspp. during a coral restoration program in Carrizales Bay, Colima, Mexico. Marine and Freshwater Behaviour and Physiology 44, 61-72, doi:10.1080/10236244.2010.537440 (2011)."
Coral Reefs,"Changi,Singapore",1.312,103.993,2015,"Ng, C. S. L. et al. Enhancing the biodiversity of coastal defence structures: transplantation of nursery-reared reef biota onto intertidal seawalls. Ecological Engineering 82, 480-486, doi:10.1016/j.ecoleng.2015.05.016 (2015)."
Coral Reefs,"Changuu, Zanzibar and Kitutia, Mafia,Tanzania",-8.028,39.678,2013,"Mbije, N. E., Spanier, E. & Rinkevich, B. A first endeavour in restoring denuded, post-bleached reefs in Tanzania. Estuarine, Coastal and Shelf Science 128, 41-51, doi:10.1016/j.ecss.2013.04.021 (2013)."
Coral Reefs,"China Sea, Western Pacific Ocean, Island of St. John, Island of Lazarus,Singapore",1.22,103.852,2011,"Bongiorni, L. et al. First step in the restoration of a highly degraded coral reef (Singapore) by in situ coral intensive farming. Aquaculture 322-323, 191-200, doi:10.1016/j.aquaculture.2011.09.024 (2011)."
Coral Reefs,"Chonburi,Thailand",13.369,100.961,2006,"Yeemin, T., Sutthacheep, M. & Pettongma, R. Coral reef restoration projects in Thailand. Ocean & Coastal Management 49, 562-575, doi:10.1016/j.ocecoaman.2006.06.002 (2006)."
